time,month_2d,rgi_id,hydro_year,hydro_month,calendar_year,calendar_month,calendar_month_2d,melt_on_glacier_monthly
2073.0,11,RGI60-02.18778,2073,4,2073,1,11,0.0
2073.0,12,RGI60-02.18778,2073,4,2073,1,12,0.0
2074.0,1,RGI60-02.18778,2074,4,2074,1,1,0.0
2074.0,2,RGI60-02.18778,2074,4,2074,1,2,0.0
2074.0,3,RGI60-02.18778,2074,4,2074,1,3,0.0
2074.0,4,RGI60-02.18778,2074,4,2074,1,4,0.0
2074.0,5,RGI60-02.18778,2074,4,2074,1,5,0.0
2074.0,6,RGI60-02.18778,2074,4,2074,1,6,0.0
2074.0,7,RGI60-02.18778,2074,4,2074,1,7,0.0
2074.0,8,RGI60-02.18778,2074,4,2074,1,8,0.0
2074.0,9,RGI60-02.18778,2074,4,2074,1,9,0.0
2074.0,10,RGI60-02.18778,2074,4,2074,1,10,0.0
2074.0,11,RGI60-02.18778,2074,4,2074,1,11,0.0
2074.0,12,RGI60-02.18778,2074,4,2074,1,12,0.0
2075.0,1,RGI60-02.18778,2075,4,2075,1,1,0.0
2075.0,2,RGI60-02.18778,2075,4,2075,1,2,0.0
2075.0,3,RGI60-02.18778,2075,4,2075,1,3,0.0
2075.0,4,RGI60-02.18778,2075,4,2075,1,4,0.0
2075.0,5,RGI60-02.18778,2075,4,2075,1,5,0.0
2075.0,6,RGI60-02.18778,2075,4,2075,1,6,0.0
2075.0,7,RGI60-02.18778,2075,4,2075,1,7,0.0
2075.0,8,RGI60-02.18778,2075,4,2075,1,8,0.0
2075.0,9,RGI60-02.18778,2075,4,2075,1,9,0.0
2075.0,10,RGI60-02.18778,2075,4,2075,1,10,0.0
2075.0,11,RGI60-02.18778,2075,4,2075,1,11,0.0
2075.0,12,RGI60-02.18778,2075,4,2075,1,12,0.0
2076.0,1,RGI60-02.18778,2076,4,2076,1,1,0.0
2076.0,2,RGI60-02.18778,2076,4,2076,1,2,0.0
2076.0,3,RGI60-02.18778,2076,4,2076,1,3,0.0
2076.0,4,RGI60-02.18778,2076,4,2076,1,4,0.0
2076.0,5,RGI60-02.18778,2076,4,2076,1,5,0.0
2076.0,6,RGI60-02.18778,2076,4,2076,1,6,0.0
2076.0,7,RGI60-02.18778,2076,4,2076,1,7,0.0
2076.0,8,RGI60-02.18778,2076,4,2076,1,8,0.0
2076.0,9,RGI60-02.18778,2076,4,2076,1,9,0.0
2076.0,10,RGI60-02.18778,2076,4,2076,1,10,0.0
2076.0,11,RGI60-02.18778,2076,4,2076,1,11,0.0
2076.0,12,RGI60-02.18778,2076,4,2076,1,12,0.0
2077.0,1,RGI60-02.18778,2077,4,2077,1,1,0.0
2077.0,2,RGI60-02.18778,2077,4,2077,1,2,0.0
2077.0,3,RGI60-02.18778,2077,4,2077,1,3,0.0
2077.0,4,RGI60-02.18778,2077,4,2077,1,4,0.0
2077.0,5,RGI60-02.18778,2077,4,2077,1,5,0.0
2077.0,6,RGI60-02.18778,2077,4,2077,1,6,0.0
2077.0,7,RGI60-02.18778,2077,4,2077,1,7,0.0
2077.0,8,RGI60-02.18778,2077,4,2077,1,8,0.0
2077.0,9,RGI60-02.18778,2077,4,2077,1,9,0.0
2077.0,10,RGI60-02.18778,2077,4,2077,1,10,0.0
2077.0,11,RGI60-02.18778,2077,4,2077,1,11,0.0
2077.0,12,RGI60-02.18778,2077,4,2077,1,12,0.0
2078.0,1,RGI60-02.18778,2078,4,2078,1,1,0.0
2078.0,2,RGI60-02.18778,2078,4,2078,1,2,0.0
2078.0,3,RGI60-02.18778,2078,4,2078,1,3,0.0
2078.0,4,RGI60-02.18778,2078,4,2078,1,4,0.0
2078.0,5,RGI60-02.18778,2078,4,2078,1,5,0.0
2078.0,6,RGI60-02.18778,2078,4,2078,1,6,0.0
2078.0,7,RGI60-02.18778,2078,4,2078,1,7,0.0
2078.0,8,RGI60-02.18778,2078,4,2078,1,8,0.0
2078.0,9,RGI60-02.18778,2078,4,2078,1,9,0.0
2078.0,10,RGI60-02.18778,2078,4,2078,1,10,0.0
2078.0,11,RGI60-02.18778,2078,4,2078,1,11,0.0
2078.0,12,RGI60-02.18778,2078,4,2078,1,12,0.0
2079.0,1,RGI60-02.18778,2079,4,2079,1,1,0.0
2079.0,2,RGI60-02.18778,2079,4,2079,1,2,0.0
2079.0,3,RGI60-02.18778,2079,4,2079,1,3,0.0
2079.0,4,RGI60-02.18778,2079,4,2079,1,4,0.0
2079.0,5,RGI60-02.18778,2079,4,2079,1,5,0.0
2079.0,6,RGI60-02.18778,2079,4,2079,1,6,0.0
2079.0,7,RGI60-02.18778,2079,4,2079,1,7,0.0
2079.0,8,RGI60-02.18778,2079,4,2079,1,8,0.0
2079.0,9,RGI60-02.18778,2079,4,2079,1,9,0.0
2079.0,10,RGI60-02.18778,2079,4,2079,1,10,0.0
2079.0,11,RGI60-02.18778,2079,4,2079,1,11,0.0
2079.0,12,RGI60-02.18778,2079,4,2079,1,12,0.0
2080.0,1,RGI60-02.18778,2080,4,2080,1,1,0.0
2080.0,2,RGI60-02.18778,2080,4,2080,1,2,0.0
2080.0,3,RGI60-02.18778,2080,4,2080,1,3,0.0
2080.0,4,RGI60-02.18778,2080,4,2080,1,4,0.0
2080.0,5,RGI60-02.18778,2080,4,2080,1,5,0.0
2080.0,6,RGI60-02.18778,2080,4,2080,1,6,0.0
2080.0,7,RGI60-02.18778,2080,4,2080,1,7,0.0
2080.0,8,RGI60-02.18778,2080,4,2080,1,8,0.0
2080.0,9,RGI60-02.18778,2080,4,2080,1,9,0.0
2080.0,10,RGI60-02.18778,2080,4,2080,1,10,0.0
2080.0,11,RGI60-02.18778,2080,4,2080,1,11,0.0
2080.0,12,RGI60-02.18778,2080,4,2080,1,12,0.0
2081.0,1,RGI60-02.18778,2081,4,2081,1,1,0.0
2081.0,2,RGI60-02.18778,2081,4,2081,1,2,0.0
2081.0,3,RGI60-02.18778,2081,4,2081,1,3,0.0
2081.0,4,RGI60-02.18778,2081,4,2081,1,4,0.0
2081.0,5,RGI60-02.18778,2081,4,2081,1,5,0.0
2081.0,6,RGI60-02.18778,2081,4,2081,1,6,0.0
2081.0,7,RGI60-02.18778,2081,4,2081,1,7,0.0
2081.0,8,RGI60-02.18778,2081,4,2081,1,8,0.0
2081.0,9,RGI60-02.18778,2081,4,2081,1,9,0.0
2081.0,10,RGI60-02.18778,2081,4,2081,1,10,0.0
2081.0,11,RGI60-02.18778,2081,4,2081,1,11,0.0
2081.0,12,RGI60-02.18778,2081,4,2081,1,12,0.0
2082.0,1,RGI60-02.18778,2082,4,2082,1,1,0.0
2082.0,2,RGI60-02.18778,2082,4,2082,1,2,0.0
2082.0,3,RGI60-02.18778,2082,4,2082,1,3,0.0
2082.0,4,RGI60-02.18778,2082,4,2082,1,4,0.0
2082.0,5,RGI60-02.18778,2082,4,2082,1,5,0.0
2082.0,6,RGI60-02.18778,2082,4,2082,1,6,0.0
2082.0,7,RGI60-02.18778,2082,4,2082,1,7,0.0
2082.0,8,RGI60-02.18778,2082,4,2082,1,8,0.0
2082.0,9,RGI60-02.18778,2082,4,2082,1,9,0.0
2082.0,10,RGI60-02.18778,2082,4,2082,1,10,0.0
2082.0,11,RGI60-02.18778,2082,4,2082,1,11,0.0
2082.0,12,RGI60-02.18778,2082,4,2082,1,12,0.0
2083.0,1,RGI60-02.18778,2083,4,2083,1,1,0.0
2083.0,2,RGI60-02.18778,2083,4,2083,1,2,0.0
2083.0,3,RGI60-02.18778,2083,4,2083,1,3,0.0
2083.0,4,RGI60-02.18778,2083,4,2083,1,4,0.0
2083.0,5,RGI60-02.18778,2083,4,2083,1,5,0.0
2083.0,6,RGI60-02.18778,2083,4,2083,1,6,0.0
2083.0,7,RGI60-02.18778,2083,4,2083,1,7,0.0
2083.0,8,RGI60-02.18778,2083,4,2083,1,8,0.0
2083.0,9,RGI60-02.18778,2083,4,2083,1,9,0.0
2083.0,10,RGI60-02.18778,2083,4,2083,1,10,0.0
2083.0,11,RGI60-02.18778,2083,4,2083,1,11,0.0
2083.0,12,RGI60-02.18778,2083,4,2083,1,12,0.0
2084.0,1,RGI60-02.18778,2084,4,2084,1,1,0.0
2084.0,2,RGI60-02.18778,2084,4,2084,1,2,0.0
2084.0,3,RGI60-02.18778,2084,4,2084,1,3,0.0
2084.0,4,RGI60-02.18778,2084,4,2084,1,4,0.0
2084.0,5,RGI60-02.18778,2084,4,2084,1,5,0.0
2084.0,6,RGI60-02.18778,2084,4,2084,1,6,0.0
2084.0,7,RGI60-02.18778,2084,4,2084,1,7,0.0
2084.0,8,RGI60-02.18778,2084,4,2084,1,8,0.0
2084.0,9,RGI60-02.18778,2084,4,2084,1,9,0.0
2084.0,10,RGI60-02.18778,2084,4,2084,1,10,0.0
2084.0,11,RGI60-02.18778,2084,4,2084,1,11,0.0
2084.0,12,RGI60-02.18778,2084,4,2084,1,12,0.0
2085.0,1,RGI60-02.18778,2085,4,2085,1,1,0.0
2085.0,2,RGI60-02.18778,2085,4,2085,1,2,0.0
2085.0,3,RGI60-02.18778,2085,4,2085,1,3,0.0
2085.0,4,RGI60-02.18778,2085,4,2085,1,4,0.0
2085.0,5,RGI60-02.18778,2085,4,2085,1,5,0.0
2085.0,6,RGI60-02.18778,2085,4,2085,1,6,0.0
2085.0,7,RGI60-02.18778,2085,4,2085,1,7,0.0
2085.0,8,RGI60-02.18778,2085,4,2085,1,8,0.0
2085.0,9,RGI60-02.18778,2085,4,2085,1,9,0.0
2085.0,10,RGI60-02.18778,2085,4,2085,1,10,0.0
2085.0,11,RGI60-02.18778,2085,4,2085,1,11,0.0
2085.0,12,RGI60-02.18778,2085,4,2085,1,12,0.0
2086.0,1,RGI60-02.18778,2086,4,2086,1,1,0.0
2086.0,2,RGI60-02.18778,2086,4,2086,1,2,0.0
2086.0,3,RGI60-02.18778,2086,4,2086,1,3,0.0
2086.0,4,RGI60-02.18778,2086,4,2086,1,4,0.0
2086.0,5,RGI60-02.18778,2086,4,2086,1,5,0.0
2086.0,6,RGI60-02.18778,2086,4,2086,1,6,0.0
2086.0,7,RGI60-02.18778,2086,4,2086,1,7,0.0
2086.0,8,RGI60-02.18778,2086,4,2086,1,8,0.0
2086.0,9,RGI60-02.18778,2086,4,2086,1,9,0.0
2086.0,10,RGI60-02.18778,2086,4,2086,1,10,0.0
2086.0,11,RGI60-02.18778,2086,4,2086,1,11,0.0
2086.0,12,RGI60-02.18778,2086,4,2086,1,12,0.0
2087.0,1,RGI60-02.18778,2087,4,2087,1,1,0.0
2087.0,2,RGI60-02.18778,2087,4,2087,1,2,0.0
2087.0,3,RGI60-02.18778,2087,4,2087,1,3,0.0
2087.0,4,RGI60-02.18778,2087,4,2087,1,4,0.0
2087.0,5,RGI60-02.18778,2087,4,2087,1,5,0.0
2087.0,6,RGI60-02.18778,2087,4,2087,1,6,0.0
2087.0,7,RGI60-02.18778,2087,4,2087,1,7,0.0
2087.0,8,RGI60-02.18778,2087,4,2087,1,8,0.0
2087.0,9,RGI60-02.18778,2087,4,2087,1,9,0.0
2087.0,10,RGI60-02.18778,2087,4,2087,1,10,0.0
2087.0,11,RGI60-02.18778,2087,4,2087,1,11,0.0
2087.0,12,RGI60-02.18778,2087,4,2087,1,12,0.0
2088.0,1,RGI60-02.18778,2088,4,2088,1,1,0.0
2088.0,2,RGI60-02.18778,2088,4,2088,1,2,0.0
2088.0,3,RGI60-02.18778,2088,4,2088,1,3,0.0
2088.0,4,RGI60-02.18778,2088,4,2088,1,4,0.0
2088.0,5,RGI60-02.18778,2088,4,2088,1,5,0.0
2088.0,6,RGI60-02.18778,2088,4,2088,1,6,0.0
2088.0,7,RGI60-02.18778,2088,4,2088,1,7,0.0
2088.0,8,RGI60-02.18778,2088,4,2088,1,8,0.0
2088.0,9,RGI60-02.18778,2088,4,2088,1,9,0.0
2088.0,10,RGI60-02.18778,2088,4,2088,1,10,0.0
2088.0,11,RGI60-02.18778,2088,4,2088,1,11,0.0
2088.0,12,RGI60-02.18778,2088,4,2088,1,12,0.0
2089.0,1,RGI60-02.18778,2089,4,2089,1,1,0.0
2089.0,2,RGI60-02.18778,2089,4,2089,1,2,0.0
2089.0,3,RGI60-02.18778,2089,4,2089,1,3,0.0
2089.0,4,RGI60-02.18778,2089,4,2089,1,4,0.0
2089.0,5,RGI60-02.18778,2089,4,2089,1,5,0.0
2089.0,6,RGI60-02.18778,2089,4,2089,1,6,0.0
2089.0,7,RGI60-02.18778,2089,4,2089,1,7,0.0
2089.0,8,RGI60-02.18778,2089,4,2089,1,8,0.0
2089.0,9,RGI60-02.18778,2089,4,2089,1,9,0.0
2089.0,10,RGI60-02.18778,2089,4,2089,1,10,0.0
2089.0,11,RGI60-02.18778,2089,4,2089,1,11,0.0
2089.0,12,RGI60-02.18778,2089,4,2089,1,12,0.0
2090.0,1,RGI60-02.18778,2090,4,2090,1,1,0.0
2090.0,2,RGI60-02.18778,2090,4,2090,1,2,0.0
2090.0,3,RGI60-02.18778,2090,4,2090,1,3,0.0
2090.0,4,RGI60-02.18778,2090,4,2090,1,4,0.0
2090.0,5,RGI60-02.18778,2090,4,2090,1,5,0.0
2090.0,6,RGI60-02.18778,2090,4,2090,1,6,0.0
2090.0,7,RGI60-02.18778,2090,4,2090,1,7,0.0
2090.0,8,RGI60-02.18778,2090,4,2090,1,8,0.0
2090.0,9,RGI60-02.18778,2090,4,2090,1,9,0.0
2090.0,10,RGI60-02.18778,2090,4,2090,1,10,0.0
2090.0,11,RGI60-02.18778,2090,4,2090,1,11,0.0
2090.0,12,RGI60-02.18778,2090,4,2090,1,12,0.0
2091.0,1,RGI60-02.18778,2091,4,2091,1,1,0.0
2091.0,2,RGI60-02.18778,2091,4,2091,1,2,0.0
2091.0,3,RGI60-02.18778,2091,4,2091,1,3,0.0
2091.0,4,RGI60-02.18778,2091,4,2091,1,4,0.0
2091.0,5,RGI60-02.18778,2091,4,2091,1,5,0.0
2091.0,6,RGI60-02.18778,2091,4,2091,1,6,0.0
2091.0,7,RGI60-02.18778,2091,4,2091,1,7,0.0
2091.0,8,RGI60-02.18778,2091,4,2091,1,8,0.0
2091.0,9,RGI60-02.18778,2091,4,2091,1,9,0.0
2091.0,10,RGI60-02.18778,2091,4,2091,1,10,0.0
2091.0,11,RGI60-02.18778,2091,4,2091,1,11,0.0
2091.0,12,RGI60-02.18778,2091,4,2091,1,12,0.0
2092.0,1,RGI60-02.18778,2092,4,2092,1,1,0.0
2092.0,2,RGI60-02.18778,2092,4,2092,1,2,0.0
2092.0,3,RGI60-02.18778,2092,4,2092,1,3,0.0
2092.0,4,RGI60-02.18778,2092,4,2092,1,4,0.0
2092.0,5,RGI60-02.18778,2092,4,2092,1,5,0.0
2092.0,6,RGI60-02.18778,2092,4,2092,1,6,0.0
2092.0,7,RGI60-02.18778,2092,4,2092,1,7,0.0
2092.0,8,RGI60-02.18778,2092,4,2092,1,8,0.0
2092.0,9,RGI60-02.18778,2092,4,2092,1,9,0.0
2092.0,10,RGI60-02.18778,2092,4,2092,1,10,0.0
2092.0,11,RGI60-02.18778,2092,4,2092,1,11,0.0
2092.0,12,RGI60-02.18778,2092,4,2092,1,12,0.0
2093.0,1,RGI60-02.18778,2093,4,2093,1,1,0.0
2093.0,2,RGI60-02.18778,2093,4,2093,1,2,0.0
2093.0,3,RGI60-02.18778,2093,4,2093,1,3,0.0
2093.0,4,RGI60-02.18778,2093,4,2093,1,4,0.0
2093.0,5,RGI60-02.18778,2093,4,2093,1,5,0.0
2093.0,6,RGI60-02.18778,2093,4,2093,1,6,0.0
2093.0,7,RGI60-02.18778,2093,4,2093,1,7,0.0
2093.0,8,RGI60-02.18778,2093,4,2093,1,8,0.0
2093.0,9,RGI60-02.18778,2093,4,2093,1,9,0.0
2093.0,10,RGI60-02.18778,2093,4,2093,1,10,0.0
2093.0,11,RGI60-02.18778,2093,4,2093,1,11,0.0
2093.0,12,RGI60-02.18778,2093,4,2093,1,12,0.0
2094.0,1,RGI60-02.18778,2094,4,2094,1,1,0.0
2094.0,2,RGI60-02.18778,2094,4,2094,1,2,0.0
2094.0,3,RGI60-02.18778,2094,4,2094,1,3,0.0
2094.0,4,RGI60-02.18778,2094,4,2094,1,4,0.0
2094.0,5,RGI60-02.18778,2094,4,2094,1,5,0.0
2094.0,6,RGI60-02.18778,2094,4,2094,1,6,0.0
2094.0,7,RGI60-02.18778,2094,4,2094,1,7,0.0
2094.0,8,RGI60-02.18778,2094,4,2094,1,8,0.0
2094.0,9,RGI60-02.18778,2094,4,2094,1,9,0.0
2094.0,10,RGI60-02.18778,2094,4,2094,1,10,0.0
2094.0,11,RGI60-02.18778,2094,4,2094,1,11,0.0
2094.0,12,RGI60-02.18778,2094,4,2094,1,12,0.0
2095.0,1,RGI60-02.18778,2095,4,2095,1,1,0.0
2095.0,2,RGI60-02.18778,2095,4,2095,1,2,0.0
2095.0,3,RGI60-02.18778,2095,4,2095,1,3,0.0
2095.0,4,RGI60-02.18778,2095,4,2095,1,4,0.0
2095.0,5,RGI60-02.18778,2095,4,2095,1,5,0.0
2095.0,6,RGI60-02.18778,2095,4,2095,1,6,0.0
2095.0,7,RGI60-02.18778,2095,4,2095,1,7,0.0
2095.0,8,RGI60-02.18778,2095,4,2095,1,8,0.0
2095.0,9,RGI60-02.18778,2095,4,2095,1,9,0.0
2095.0,10,RGI60-02.18778,2095,4,2095,1,10,0.0
2095.0,11,RGI60-02.18778,2095,4,2095,1,11,0.0
2095.0,12,RGI60-02.18778,2095,4,2095,1,12,0.0
2096.0,1,RGI60-02.18778,2096,4,2096,1,1,0.0
2096.0,2,RGI60-02.18778,2096,4,2096,1,2,0.0
2096.0,3,RGI60-02.18778,2096,4,2096,1,3,0.0
2096.0,4,RGI60-02.18778,2096,4,2096,1,4,0.0
2096.0,5,RGI60-02.18778,2096,4,2096,1,5,0.0
2096.0,6,RGI60-02.18778,2096,4,2096,1,6,0.0
2096.0,7,RGI60-02.18778,2096,4,2096,1,7,0.0
2096.0,8,RGI60-02.18778,2096,4,2096,1,8,0.0
2096.0,9,RGI60-02.18778,2096,4,2096,1,9,0.0
2096.0,10,RGI60-02.18778,2096,4,2096,1,10,0.0
2096.0,11,RGI60-02.18778,2096,4,2096,1,11,0.0
2096.0,12,RGI60-02.18778,2096,4,2096,1,12,0.0
2097.0,1,RGI60-02.18778,2097,4,2097,1,1,0.0
2097.0,2,RGI60-02.18778,2097,4,2097,1,2,0.0
2097.0,3,RGI60-02.18778,2097,4,2097,1,3,0.0
2097.0,4,RGI60-02.18778,2097,4,2097,1,4,0.0
2097.0,5,RGI60-02.18778,2097,4,2097,1,5,0.0
2097.0,6,RGI60-02.18778,2097,4,2097,1,6,0.0
2097.0,7,RGI60-02.18778,2097,4,2097,1,7,0.0
2097.0,8,RGI60-02.18778,2097,4,2097,1,8,0.0
2097.0,9,RGI60-02.18778,2097,4,2097,1,9,0.0
2097.0,10,RGI60-02.18778,2097,4,2097,1,10,0.0
2097.0,11,RGI60-02.18778,2097,4,2097,1,11,0.0
2097.0,12,RGI60-02.18778,2097,4,2097,1,12,0.0
2098.0,1,RGI60-02.18778,2098,4,2098,1,1,0.0
2098.0,2,RGI60-02.18778,2098,4,2098,1,2,0.0
2098.0,3,RGI60-02.18778,2098,4,2098,1,3,0.0
2098.0,4,RGI60-02.18778,2098,4,2098,1,4,0.0
2098.0,5,RGI60-02.18778,2098,4,2098,1,5,0.0
2098.0,6,RGI60-02.18778,2098,4,2098,1,6,0.0
2098.0,7,RGI60-02.18778,2098,4,2098,1,7,0.0
2098.0,8,RGI60-02.18778,2098,4,2098,1,8,0.0
2098.0,9,RGI60-02.18778,2098,4,2098,1,9,0.0
2098.0,10,RGI60-02.18778,2098,4,2098,1,10,0.0
2098.0,11,RGI60-02.18778,2098,4,2098,1,11,0.0
2098.0,12,RGI60-02.18778,2098,4,2098,1,12,0.0
2099.0,1,RGI60-02.18778,2099,4,2099,1,1,0.0
2099.0,2,RGI60-02.18778,2099,4,2099,1,2,0.0
2099.0,3,RGI60-02.18778,2099,4,2099,1,3,0.0
2099.0,4,RGI60-02.18778,2099,4,2099,1,4,0.0
2099.0,5,RGI60-02.18778,2099,4,2099,1,5,0.0
2099.0,6,RGI60-02.18778,2099,4,2099,1,6,0.0
2099.0,7,RGI60-02.18778,2099,4,2099,1,7,0.0
2099.0,8,RGI60-02.18778,2099,4,2099,1,8,0.0
2099.0,9,RGI60-02.18778,2099,4,2099,1,9,0.0
2099.0,10,RGI60-02.18778,2099,4,2099,1,10,0.0
2099.0,11,RGI60-02.18778,2099,4,2099,1,11,0.0
2099.0,12,RGI60-02.18778,2099,4,2099,1,12,0.0
2100.0,1,RGI60-02.18778,2100,4,2100,1,1,
2100.0,2,RGI60-02.18778,2100,4,2100,1,2,
2100.0,3,RGI60-02.18778,2100,4,2100,1,3,
2100.0,4,RGI60-02.18778,2100,4,2100,1,4,
2100.0,5,RGI60-02.18778,2100,4,2100,1,5,
2100.0,6,RGI60-02.18778,2100,4,2100,1,6,
2100.0,7,RGI60-02.18778,2100,4,2100,1,7,
2100.0,8,RGI60-02.18778,2100,4,2100,1,8,
2100.0,9,RGI60-02.18778,2100,4,2100,1,9,
2100.0,10,RGI60-02.18778,2100,4,2100,1,10,
2100.0,11,RGI60-02.18778,2100,4,2100,1,11,
2100.0,12,RGI60-02.18778,2100,4,2100,1,12,
